FREQ,Frequency,REF_AREA,Territory,DATA_TYPE_AGGR,Aggregate,BRKDW_INDUSTRY_NACE_REV2,Breakdown by industry (NACE Rev.2),VALUATION,Valuation (DESC),ADJUSTMENT,Adjustment (DESC),PRICE,Price (DESC),EDITION,Edition (DESC),TIME_PERIOD,Observation,OBS_STATUS,Observation status,NOTE_REF_AREA,Territory (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregate (NOTE_DATA_TYPE_AGGR),NOTE_BRKDW_INDUSTRY_NACE_REV2,Breakdown by industry (NACE Rev.2) (NOTE_BRKDW_INDUSTRY_NACE_REV2),NOTE_VALUATION,Valuation (NOTE_VALUATION),NOTE_ADJUSTMENT,Adjustment (NOTE_ADJUSTMENT),NOTE_PRICE,Price (NOTE_PRICE),NOTE_EDITION,Edition (NOTE_EDITION),BASE_PER,Base year,UNIT_MEAS,Measure unit,UNIT_MULT,Multiplication unit
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N79,'Travel agency, tour operator reservation service and related activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2020,1105.9,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N79,'Travel agency, tour operator reservation service and related activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2021,1261.5,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N79,'Travel agency, tour operator reservation service and related activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2022,2105,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N79,'Travel agency, tour operator reservation service and related activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2023,2989.5,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N80T82,'Security and investigation activities, services to buildings and landscape activities, office administrative, office support and other business support activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2016,31485.5,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N80T82,'Security and investigation activities, services to buildings and landscape activities, office administrative, office support and other business support activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2017,32260.9,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N80T82,'Security and investigation activities, services to buildings and landscape activities, office administrative, office support and other business support activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2018,34413,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N80T82,'Security and investigation activities, services to buildings and landscape activities, office administrative, office support and other business support activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2019,34944.5,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N80T82,'Security and investigation activities, services to buildings and landscape activities, office administrative, office support and other business support activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2020,32715.6,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N80T82,'Security and investigation activities, services to buildings and landscape activities, office administrative, office support and other business support activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2021,36010.7,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N80T82,'Security and investigation activities, services to buildings and landscape activities, office administrative, office support and other business support activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2022,36881.4,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,N80T82,'Security and investigation activities, services to buildings and landscape activities, office administrative, office support and other business support activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2023,39112.1,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,OTQ,'Public administration and defence, compulsory social security, education, human health and social work activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2016,260119.5,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,OTQ,'Public administration and defence, compulsory social security, education, human health and social work activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2017,263715.9,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,OTQ,'Public administration and defence, compulsory social security, education, human health and social work activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2018,266829.3,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,OTQ,'Public administration and defence, compulsory social security, education, human health and social work activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2019,267841.2,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,OTQ,'Public administration and defence, compulsory social security, education, human health and social work activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2020,265914.2,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,OTQ,'Public administration and defence, compulsory social security, education, human health and social work activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2021,281129.6,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,OTQ,'Public administration and defence, compulsory social security, education, human health and social work activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2022,287943.2,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,OTQ,'Public administration and defence, compulsory social security, education, human health and social work activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2023,297371.6,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,OTQ,'Public administration and defence, compulsory social security, education, human health and social work activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2024,310189.9,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,OTQ,'Public administration and defence, compulsory social security, education, human health and social work activities',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2025,317339.1,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,O,'Public administration and defence, compulsory social security',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2016,102906,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,O,'Public administration and defence, compulsory social security',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2017,103301,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,O,'Public administration and defence, compulsory social security',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2018,104767,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,O,'Public administration and defence, compulsory social security',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2019,105133,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,O,'Public administration and defence, compulsory social security',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2020,104455,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,O,'Public administration and defence, compulsory social security',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2021,106850,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,O,'Public administration and defence, compulsory social security',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2022,109527,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,O,'Public administration and defence, compulsory social security',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2023,112753,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,O,'Public administration and defence, compulsory social security',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2024,116337,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,O,'Public administration and defence, compulsory social security',V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2025,120515,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,P,Education,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2016,65169.7,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,P,Education,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2017,66587.9,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,P,Education,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2018,67562.9,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,P,Education,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2019,68513.3,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,P,Education,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2020,67850,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,P,Education,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2021,73408.1,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,P,Education,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2022,75162,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,P,Education,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2023,77230.6,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,P,Education,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2024,81504.4,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,P,Education,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2025,82944.9,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,Q,Human health and social work activities,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2016,92043.8,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,Q,Human health and social work activities,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2017,93827,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
A,Annual,IT,Italy,B1G_B_W2_S1,Gross value added,Q,Human health and social work activities,V,Current prices,N,Raw data,B,Basic prices,2026M3,Mar-2026,2018,94499.3,,,,,TIPO_DATO_CN1__B1G_B_W2_S1_N1,Gross value added:is the value of output less the value of intermediate consumption; it is a measure of the contribution to the economic growth in terms of new goods and services available for final consumption.,,,VAL__V_N3,Current prices:they reflect the value of a product at prices of the current reporting period.,CORREZ__N_N1,Raw data:present infra annual fluctuations due to seasonal factors and are also influenced by the different calendar composition of the reference period.,,,,,,,EURO,Euro,6,Millions
